npe,lnpe,top2disparity,answer_total,answer_aleatoric,answer_epistemic,correctness_total,correctness_aleatoric,correctness_epistemic,verb_confidence,verb_predict_acc,correct_ratio
17.42299403301496,0.09803172962793867,-6.876278279712844,3.0936189955464966,1.0519289771600115,2.0416900183864852,0.4689955935892812,0.2879892376087899,0.1810063559804913,0.9,0.2,0.1
20.446240699950984,0.11026512615401121,-6.657251450473138,2.7227503231438384,0.9611460945412074,1.761604228602631,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.96,0.06,0.02
14.837245816731379,0.12618825279608697,-6.211685426077568,2.6780079161074397,1.9146375353553566,0.7633703807520831,0.7950402793845223,0.7530186554098733,0.042021623974648925,0.82,0.34,0.24
19.899839826522644,0.14732294357570605,-5.697833561278698,1.9019011889093371,1.4510920975606834,0.45080909134865377,0.9988455359952019,0.8731601585158881,0.12568537747931374,0.94,0.5,0.48
16.07646583218924,0.12283778774129782,-6.336660604971049,2.8117215611226323,1.844442035268818,0.9672795258538143,0.8812908992306927,0.7090240366054784,0.1722668626252143,0.86,0.4,0.3
22.56670504352179,0.14401334121183124,-5.814871387071985,1.555336213432141,0.7327691583428105,0.8225670550893304,0.9709505944546686,0.6225736582562718,0.3483769361983968,1.0,0.6,0.6
24.7668131996931,0.16225516350929364,-5.54796231351635,1.3777968115985955,0.7437307864756704,0.6340660251229251,0.9426831892554922,0.5261739753041187,0.4165092139513735,0.98,0.66,0.64
25.72714471183125,0.17057496911991546,-5.487886363563345,2.1394583209548754,1.2009640474436813,0.9384942735111941,0.9248187049730301,0.34438561897747244,0.5804330859955577,1.0,0.66,0.66
18.83730162581597,0.12249198675130289,-6.501312933981263,1.4220044834978893,1.1007550943681301,0.3212493891297592,0.9580420222262995,0.8705595942815911,0.0874824279447084,0.7,0.08,0.38
21.588616415602274,0.13548134050092542,-6.234524150222886,1.4980591068891478,1.2089532850524711,0.28910582183667666,0.9709505944546686,0.8354777165381556,0.13547287791651297,0.78,0.18,0.4
22.601685456685985,0.1439643627697421,-6.002621364955466,2.5718561449805146,1.6620537256935433,0.9098024192869714,0.8812908992306927,0.7090240366054784,0.1722668626252143,0.92,0.22,0.3
24.56367281681342,0.14991967042532667,-5.930733284609577,2.748486606446763,1.8049586662480763,0.9435279401986865,0.9580420222262995,0.7704482987370722,0.18759372348922732,0.86,0.24,0.38
9.87439993030322,0.09157487582462692,-7.223035344738363,1.6491353321499973,0.4557415488668804,1.193393783283117,0.9709505944546686,0.0,0.9709505944546686,0.82,0.58,0.6
14.282982268343185,0.14902784469893973,-6.001389162860976,2.1122540644017245,0.9661739753041187,1.1460800890976057,0.7219280948873623,0.0,0.7219280948873623,0.96,0.2,0.2
15.67203742563283,0.20215090916778866,-5.230020310043634,1.5713146886497211,0.7785757378684062,0.792738950781315,0.0,0.0,0.0,0.98,0.02,0.0
7.850155300857003,0.11997021696434579,-6.6512775598642335,1.9863137138648344,0.46438561897747244,1.521928094887362,0.9709505944546686,0.0,0.9709505944546686,0.66,0.1,0.4
13.56932396645438,0.06941759726904138,-6.845986987351924,1.5142196292042542,1.0343721659884602,0.4798474632157941,0.8554508105601306,0.6821793564997236,0.173271454060407,1.0,0.72,0.72
19.677125177860436,0.15945051168401458,-5.618294421274798,3.778313442577853,2.611732594800824,1.1665808477770288,0.0,0.0,0.0,1.0,0.0,0.0
20.735332250017358,0.1645638025293123,-5.636107988023115,4.231272380112911,2.2673469758233513,1.9639254042895593,0.5842388116428558,0.44631547841013336,0.1379233332327225,0.96,0.18,0.14
20.819352500331643,0.11490270997140041,-6.4281621031089,0.42254266919774547,0.2781847376953287,0.14435793150241677,0.32744491915447616,0.2381847376953287,0.08926018145914746,0.98,0.96,0.94
34.09042370814845,0.17208986487721603,-5.397891505960357,2.8599872017765104,2.3093442852255484,0.5506429165509621,0.24229218908241482,0.1875982374357125,0.05469395164670232,0.44,0.52,0.04
19.978354525662276,0.20301753440862175,-4.621103355194838,2.2064393446710153,1.1392195366920173,1.067219807978998,0.0,0.0,0.0,0.92,0.08,0.0
24.46479174244093,0.21404471254461963,-4.5139369060722885,3.1034651896016467,1.954637535355357,1.1488276542462899,0.0,0.0,0.0,0.96,0.04,0.0
26.106060509704744,0.23175727482741482,-4.348079728857528,3.0822921890824144,2.1244420352688183,0.9578501538135962,0.0,0.0,0.0,0.92,0.08,0.0
8.483337801395363,0.10239761774108942,-6.7467814012844425,0.46708144015900355,0.2590923688476644,0.20798907131133915,0.40217919020227294,0.1941901188909337,0.20798907131133923,1.0,0.92,0.92
9.815201427862343,0.11187050203777477,-6.322174127664246,0.32744491915447616,0.2381847376953287,0.08926018145914746,0.32744491915447616,0.2381847376953287,0.08926018145914746,1.0,0.94,0.94
23.471123713037414,0.16816648311862523,-5.597749322634803,1.2910469589756324,0.7168861063699156,0.5741608526057168,0.7601675029619656,0.2813973561535687,0.47877014680839686,0.86,0.68,0.78
19.33893176564272,0.1778376183556941,-5.42164992004803,0.28229218908241477,0.1875982374357125,0.09469395164670227,0.24229218908241482,0.1875982374357125,0.05469395164670232,0.9,0.86,0.96
14.25788712194261,0.13832286704539304,-5.927836855309619,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.1414405425418205,0.09379911871785625,0.04764142382396426,1.0,0.98,0.98
11.164089444662373,0.11994074900817418,-6.475013632935276,0.28229218908241477,0.1875982374357125,0.09469395164670227,0.24229218908241482,0.1875982374357125,0.05469395164670232,1.0,0.96,0.96
18.712476455699722,0.15147970896579283,-5.924385249259433,1.252254477334862,1.063214155496412,0.18904032183845,0.9043814577244939,0.8028231553233347,0.10155830240115915,0.86,0.3,0.32
17.759332093689558,0.16377105258806232,-5.677358738496798,1.834551034091255,1.4285074056262201,0.40604362846503483,0.7219280948873623,0.7032141554964122,0.01871393939095012,0.78,0.14,0.2
16.216649845039452,0.11683480643605812,-6.317513614153329,1.1974776241409462,0.723339786302593,0.47413783783835317,0.9895875212220557,0.6584375363458623,0.3311499848761934,1.0,0.44,0.44
14.030519302698394,0.1037393042182389,-6.661416385798384,1.0277857431090964,0.6967604755637348,0.33102526754536166,0.8267463724926178,0.5269559756502736,0.2997903968423442,0.98,0.76,0.74
22.993857129339627,0.16549319303516177,-5.558479319043704,1.0192118045972969,0.5968861063699157,0.4223256982273812,0.6343095546405662,0.3817883563266462,0.25252119831391995,0.98,0.86,0.84
22.294003470847244,0.1544294546616202,-5.662645766834902,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.98,0.96,0.98
18.066106056947245,0.11129519753452786,-6.414612099488393,0.4689955935892812,0.2,0.2689955935892812,0.0,0.0,0.0,0.98,0.02,0.0
19.417907005487667,0.13216202703199786,-5.957573120509613,0.40217919020227294,0.375196474871425,0.02698271533084795,0.0,0.0,0.0,0.98,0.02,0.0
9.730521036392245,0.08789848902977072,-7.38747297726318,0.7219280948873623,0.0,0.7219280948873623,0.7219280948873623,0.0,0.7219280948873623,0.94,0.74,0.8
10.352763723118786,0.09490572711601325,-6.908515100697278,0.4689955935892812,0.3825703566728012,0.08642523691648002,0.4689955935892812,0.3825703566728012,0.08642523691648002,0.86,0.76,0.9
12.566422218837186,0.12256653487395897,-6.229646699789832,2.625604002109859,1.168953285052471,1.456650717057388,0.8554508105601306,0.33857573786840617,0.5168750726917244,0.94,0.34,0.28
11.420611571859311,0.12533700344550555,-6.507035982950286,2.27914878513901,0.8788285365189397,1.4003202486200703,0.6800770457282799,0.09379911871785625,0.5862779270104236,0.9,0.2,0.18
13.623221431667258,0.10386349882233528,-6.778185488747738,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11.34165997049609,0.0953223398009571,-6.911248512502624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
30.847553926827878,0.17769707197971793,-5.159273272145586,4.753269689515109,2.591341594627746,2.1619280948873634,0.0,0.0,0.0,0.98,0.02,0.0
29.81884481109762,0.1769030192139832,-5.134409680436054,4.613340441068115,2.746830344844093,1.8665100962240224,0.0,0.0,0.0,0.98,0.02,0.0
14.21325305676478,0.12709625502914348,-5.9691344104002235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
12.639313489892006,0.11353602947285289,-6.418738344328225,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.1414405425418205,0.09379911871785625,0.04764142382396426,1.0,0.98,0.98
21.10446473962767,0.12160240668205922,-5.959881536468556,2.3890130029272876,1.2094699160317295,1.179543086895558,0.7219280948873623,0.0,0.7219280948873623,0.98,0.22,0.2
16.132636783232176,0.11884365650660167,-6.092222735558343,1.9300545064572576,0.7168861063699156,1.213168400087342,0.9814538950336537,0.09379911871785625,0.8876547763157974,1.0,0.58,0.58
14.410218036142217,0.11716415078330526,-6.380598343609494,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18.61471075392107,0.14425975832530313,-5.71905764582404,1.0190231543328292,0.2970950594454669,0.7219280948873623,0.7219280948873623,0.0,0.7219280948873623,1.0,0.8,0.8
13.153265369071601,0.10874017163518598,-6.67626219111532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
17.331814975387786,0.1453613557366358,-5.93698881289535,1.1710469589756323,0.4859919282065925,0.6850550307690397,0.7601675029619656,0.09379911871785625,0.6663683842441093,0.92,0.82,0.78
11.020095601989828,0.09522276727278517,-7.132184372754162,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.1414405425418205,0.09379911871785625,0.04764142382396426,1.0,0.98,0.98
13.819553490351067,0.10834960372043946,-6.56627008274923,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.1414405425418205,0.09379911871785625,0.04764142382396426,1.0,0.98,0.98
11.521261940920448,0.11429724745552168,-6.407233751444966,0.9461447090189017,0.8301844664083475,0.11596024261055415,0.7601675029619656,0.7350867163650783,0.025080786596887283,1.0,0.78,0.78
10.352255344670333,0.113805426680394,-6.4589285757637915,0.24229218908241482,0.1875982374357125,0.05469395164670232,0.24229218908241482,0.1875982374357125,0.05469395164670232,1.0,0.96,0.96
10.199157797727686,0.07001139219804685,-7.876091120719575,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
13.445054662054847,0.09587121553438191,-7.208698615143262,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.1414405425418205,0.09379911871785625,0.04764142382396426,1.0,0.98,0.98
13.123805407481356,0.11165591082605002,-6.3086966541371154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
14.07184409876443,0.12434705803013464,-5.965665744460227,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.98,0.96,0.98
21.84745354251584,0.13886891859566883,-6.008985949326666,1.4603283888251837,0.6539262865622091,0.8064021022629746,0.24229218908241482,0.14438561897747246,0.09790657010494236,0.94,0.1,0.04
27.942821787360895,0.18085086539591244,-5.19267396030836,3.1130043201482116,1.768953285052471,1.3440510350957406,0.0,0.0,0.0,0.9,0.1,0.0
11.04730246442172,0.12478485801077571,-6.20139688328562,1.4742196292042544,1.1056732166246943,0.3685464125795601,0.0,0.0,0.0,1.0,0.0,0.0
10.533762012505317,0.10009044685699607,-6.730088458179552,2.2962438445844766,1.2861739753041188,1.0100698692803578,0.6800770457282799,0.09379911871785625,0.5862779270104236,1.0,0.18,0.18
22.184529069604277,0.14608137655338266,-5.755982035386882,3.4717305141743338,2.3513415946277463,1.1203889195465875,0.4689955935892812,0.38257035667280115,0.08642523691648007,0.9,0.2,0.1
23.36139455460204,0.1571322495015868,-5.638808001997265,2.8694154236665503,2.11914878513901,0.7502666385275405,0.7601675029619657,0.5580465361727848,0.2021209667891809,0.92,0.3,0.22
26.67636076068623,0.1648051651755638,-5.566414808714785,3.870197424012705,2.036634844757554,1.833562579255151,0.4689955935892812,0.36385641728185103,0.1051391763074302,0.64,0.34,0.1
25.62808099591237,0.20975111050585116,-4.861876064522603,3.256199115861169,1.8481164054531427,1.4080827104080265,0.0,0.0,0.0,0.8,0.2,0.0
28.64931860180245,0.20713311003012475,-4.474676550414116,2.6747647031997093,1.8763145961374839,0.7984501070622254,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.94,0.08,0.02
20.941365205804072,0.1467421929365481,-5.611498984790331,3.023981820580905,1.6579209053666042,1.3660609152143008,0.24229218908241482,0.1875982374357125,0.05469395164670232,0.9,0.14,0.04
14.481836613847152,0.11215048181928132,-6.323122261154127,0.7444586153306336,0.4308941781633231,0.31356443716731053,0.5293608652873643,0.29379911871785624,0.235561746569508,0.74,0.7,0.88
14.831108883579564,0.11648262800087208,-6.232865251197433,1.1539518995301656,0.7998069192242827,0.35414498030588293,0.7601675029619656,0.5525163596922771,0.20765114326968848,0.74,0.64,0.78
17.062791036587814,0.12495560805578097,-6.478623834232646,1.709029288160259,0.5193451674981979,1.189684120662061,0.5842388116428558,0.17625817984613854,0.4079806317967173,0.98,0.16,0.14
17.51542965240412,0.12504721587948783,-6.328038299405494,1.440924277228159,0.9930186554098734,0.4479056218182855,0.9895875212220555,0.8028231553233347,0.1867643658987208,0.96,0.44,0.44
17.352943746048712,0.14441085807413312,-6.100694539454877,1.6406313214741086,1.0739970381152164,0.5666342833588922,0.9895875212220557,0.4969019786697496,0.4926855425523061,1.0,0.44,0.44
14.486975188362374,0.11092955970380004,-6.581071890994302,2.5676372178697706,1.0932824877385983,1.4743547301311724,0.8267463724926178,0.17625817984613854,0.6504881926464793,0.98,0.28,0.26
19.7320789173922,0.17764166144911375,-5.409188685319317,2.087620958681942,1.427346975823351,0.6602739828585911,0.8267463724926178,0.5269559756502736,0.2997903968423442,0.96,0.3,0.26
20.109088985052622,0.17119931112773934,-5.383991953748858,2.1934376288580992,1.4232141554964124,0.7702234733616868,0.9953784388202258,0.7090240366054784,0.2863544022147474,0.86,0.6,0.54
18.34028956981131,0.13546761638009597,-5.972608190716756,1.849710868554508,1.0441217866487478,0.8055890819057603,0.9248187049730301,0.2879892376087899,0.6368294673642402,1.0,0.34,0.34
19.035693149886264,0.1513305650865685,-5.640186464961306,2.0164023471667534,1.5563145961374842,0.46008775102926913,0.5842388116428558,0.46502941780108353,0.11920939384177232,0.96,0.18,0.14
12.996059484797588,0.09696206933849216,-7.06009490152986,0.8584707364991597,0.6307010973876058,0.2277696391115539,0.6800770457282798,0.5907010973876059,0.08937594834067386,1.0,0.82,0.82
16.21671260790764,0.11315339404788728,-6.580768790103277,1.1725760775670933,0.973409655582951,0.19916642198414225,0.8812908992306927,0.853409655582951,0.027881243647741694,1.0,0.7,0.7
16.5067003730478,0.11518585180549704,-6.054821676527735,0.7772685007309205,0.5669559756502736,0.2103125250806469,0.5842388116428558,0.5269559756502737,0.057282835992582104,1.0,0.86,0.86
16.393529196674812,0.12439173291497935,-5.93726431722603,3.226608527531044,1.791341594627746,1.4352669329032979,0.9895875212220555,0.5261739753041187,0.4634135459179368,1.0,0.44,0.44
13.532017933197137,0.114694030583113,-6.403729509459258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
16.848640056454286,0.11914743374088292,-6.290503674810985,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.98,0.96,0.98
9.278972983040763,0.08367201669095184,-7.49764470353426,0.7870189951085604,0.7007550943681299,0.08626390074043055,0.6343095546405659,0.6207550943681298,0.01355446027243612,1.0,0.84,0.84
14.550418372764039,0.10855587525759507,-6.854163400289614,0.8943563234573942,0.7372222272898196,0.15713409616757468,0.7950402793845223,0.6650294178010835,0.13001086158343877,1.0,0.76,0.76
11.979945162012639,0.10351993687165086,-6.479852124801317,0.6073635558851667,0.2721928094887362,0.33517074639643046,0.5293608652873643,0.1941901188909337,0.3351707463964305,1.0,0.88,0.88
12.986513762718296,0.10021043967992657,-6.801476733405187,0.46708144015900355,0.27005729856399474,0.1970241415950088,0.40217919020227294,0.27005729856399474,0.1321218916382782,0.98,0.9,0.92
26.077059145807244,0.17728973522629846,-5.2920050544268715,2.591410265554264,1.6902519163778842,0.9011583491763799,0.5293608652873643,0.29379911871785624,0.235561746569508,0.86,0.22,0.12
25.220621801514802,0.18141391269444057,-5.15832162029819,2.3236051556694894,1.356634844757554,0.9669703109119354,0.40217919020227294,0.1941901188909337,0.20798907131133923,0.96,0.12,0.08
15.605498407995533,0.16243098259736702,-5.8128933675590675,0.8267463724926178,0.7848912162785394,0.041855156214078426,0.8267463724926178,0.7848912162785394,0.041855156214078426,0.32,0.9,0.26
15.159239078753517,0.16411787056733462,-5.67944680195325,1.0855093773010511,0.5229613568458786,0.5625480204551725,0.9580420222262995,0.43237485658626246,0.5256671656400371,0.54,0.84,0.38
16.119769320337017,0.19571999019014918,-5.030612516401597,2.1084365709244874,1.648953285052471,0.45948328587201637,0.0,0.0,0.0,0.86,0.14,0.0
28.69573867730329,0.18056685944731712,-5.0050407061512825,4.156565630242718,2.786830344844093,1.369735285398625,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.9,0.12,0.02
10.666744108844924,0.1136513382859189,-6.267180610884762,1.0912159638215655,0.36928786893420307,0.7219280948873624,0.40217919020227294,0.1941901188909337,0.20798907131133923,0.98,0.1,0.08
8.94930097479239,0.1085511269632114,-6.210467009983599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.93927660051257,0.14385085753173601,-5.748349671931863,1.5550727019774033,0.5246932968811795,1.0303794050962238,0.9248187049730301,0.3875982374357125,0.5372204675373176,1.0,0.66,0.66
21.759207247924145,0.13303514403884564,-5.798680504813087,2.1112612804207123,1.337738858269078,0.7735224221516344,0.8554508105601306,0.6700572985639948,0.18539351199613585,0.96,0.32,0.28
10.59553370816736,0.111670690072945,-6.8467945674656665,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.1414405425418205,0.09379911871785625,0.04764142382396426,1.0,0.98,0.98
5.912731545667838,0.08269622401185503,-7.562944016312112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8.40744805262713,0.07542596623470542,-6.523846625070153,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.84,1.0
8.285559156556022,0.08488292778683391,-6.240702125552491,0.24229218908241482,0.1875982374357125,0.05469395164670232,0.24229218908241482,0.1875982374357125,0.05469395164670232,0.98,0.94,0.96
11.544103593683863,0.10306335506869685,-6.698870922169008,0.3274449191544765,0.2813973561535687,0.04604756300090779,0.3274449191544765,0.2813973561535687,0.04604756300090779,1.0,0.94,0.94
16.45226121458835,0.1345304773098711,-6.016676353214893,0.24229218908241482,0.1875982374357125,0.05469395164670232,0.24229218908241482,0.1875982374357125,0.05469395164670232,1.0,0.96,0.96
12.904554262411208,0.11101348578680031,-6.793990817667317,0.4689955935892812,0.42578297513104124,0.04321261845823998,0.4689955935892812,0.42578297513104124,0.04321261845823998,1.0,0.9,0.9
10.658581480255132,0.10340479236846845,-6.996795254593962,0.5411884030780174,0.4189541673251204,0.12223423575289699,0.4689955935892812,0.36385641728185103,0.1051391763074302,1.0,0.9,0.9
18.894115093708415,0.15504882473472775,-5.971354613902431,0.8421707506876511,0.5523748565862624,0.28979589410138873,0.584238811642856,0.43237485658626246,0.1518639550565935,1.0,0.86,0.86
17.455537849781475,0.13790140989407257,-6.4397266251615335,0.842170750687651,0.5565109784966721,0.28565977219097893,0.5842388116428557,0.44631547841013336,0.13792333323272238,1.0,0.86,0.86
23.730968663868637,0.14649064321097105,-5.603646071654879,0.48217919020227296,0.33198385641318495,0.150195333789088,0.40217919020227294,0.33198385641318495,0.07019533378908799,0.98,0.94,0.92
21.09415396966166,0.1348535664507924,-5.745661124661567,1.1204352326360543,0.7331442862160541,0.38729094642000017,0.8554508105601306,0.5261739753041187,0.3292768352560119,0.82,0.86,0.72
21.396103844423795,0.13968042735568922,-5.777988371115291,0.8576338568998316,0.46554604878034167,0.39208780811948996,0.6800770457282799,0.37044829873707225,0.3096287469912076,0.84,0.78,0.82
26.5153580214882,0.16093484117152648,-5.24715766708904,2.3522540644017242,1.138059106889148,1.2141949575125763,0.9895875212220556,0.14438561897747246,0.8452019022445831,0.8,0.6,0.56
9.102951751715286,0.05800099324803656,-7.931268486111849,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9.234432929399796,0.05881548882978551,-8.188824156315038,0.9532840247767702,0.2313559298894079,0.7219280948873623,0.7219280948873623,0.0,0.7219280948873623,1.0,0.8,0.8
17.07537401318499,0.1030938025270617,-6.321036518888126,0.8157272136052185,0.1875982374357125,0.628128976169506,0.7219280948873623,0.1875982374357125,0.5343298574516498,0.26,0.26,0.8
15.372861887762678,0.09712722808790543,-6.590811838131067,1.1924417442814614,0.4904482987370723,0.7019934455443891,0.9248187049730301,0.37044829873707225,0.5543704062359578,0.48,0.42,0.66
14.117164256626284,0.10880083936443018,-6.55741684357646,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.1414405425418205,0.09379911871785625,0.04764142382396426,1.0,0.98,0.98
15.61785599602218,0.12107545900265723,-6.327173020749651,0.42254266919774547,0.2813973561535687,0.14114531304417677,0.32744491915447616,0.2813973561535687,0.046047563000907454,0.98,0.96,0.94
17.58117291451258,0.13639650081836366,-6.084388993803116,2.4795446239337298,1.3412717253473878,1.138272898586342,0.9895875212220556,0.1875982374357125,0.8019892837863432,1.0,0.56,0.56
18.088711067967836,0.11393354136226233,-6.291888458440138,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.1414405425418205,0.09379911871785625,0.04764142382396426,1.0,0.98,0.98
12.407883711506821,0.12558806529246094,-6.131194479976028,2.472574313021794,1.2788285365189398,1.1937457765028543,0.9043814577244939,0.41444291754146717,0.4899385401830267,0.78,0.5,0.32
10.98389846353046,0.11744441015781286,-6.090211847954156,2.377389939125684,1.0351541663346149,1.342235772791069,0.9043814577244939,0.4829613568458786,0.42142010087861526,0.8,0.52,0.32
10.328798941361573,0.08480812047144108,-6.9141270877727745,0.4689955935892812,0.42578297513104124,0.04321261845823998,0.4689955935892812,0.42578297513104124,0.04321261845823998,1.0,0.9,0.9
10.061236838145257,0.09042576103383915,-6.592893442869348,0.9877857431090964,0.8232690347495856,0.16451670835951082,0.8267463724926178,0.7261739753041188,0.10057239718849909,1.0,0.74,0.74
18.31209897196588,0.14163494168155463,-5.500895757046928,2.713789622077837,1.335461844238322,1.378327777839515,0.6343095546405659,0.46424741745492853,0.1700621371856374,0.58,0.26,0.16
15.541918203865677,0.12342020062447898,-5.809080441962974,0.9461447090189016,0.640505597301067,0.30563911171783453,0.7601675029619656,0.640505597301067,0.11966190566089852,0.52,0.46,0.78
18.848690037112146,0.1514302493571615,-5.7964750320734755,2.324048954469251,0.9976681067160706,1.3263808477531804,0.7950402793845223,0.5825703566728011,0.21246992271172116,1.0,0.24,0.24
21.401473177243073,0.16762110422185,-5.416046975498396,2.1506351844562412,1.0298642177882775,1.1207709666679637,0.7601675029619657,0.7350867163650783,0.025080786596887394,1.0,0.22,0.22
19.48897491020753,0.15435512196824966,-5.67307939235308,0.1414405425418205,0.09379911871785625,0.04764142382396426,0.1414405425418205,0.09379911871785625,0.04764142382396426,1.0,0.98,0.98
17.88669956081402,0.14508249823167513,-5.783475376149317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
14.137522245222549,0.16947050911036854,-5.094714768703979,1.0766678897205655,0.7442474174549286,0.33242047226563687,0.8267463724926178,0.6642474174549285,0.1624989550376893,1.0,0.74,0.74
9.308178242406631,0.12766034463412024,-6.0341748938307775,0.7706635459878961,0.5767604755637349,0.19390307042416122,0.6800770457282799,0.5767604755637349,0.10331657016454499,1.0,0.82,0.82
17.380422523446136,0.1683953046667603,-5.113795865605636,2.0511294625574634,1.359665416118268,0.6914640464391955,0.0,0.0,0.0,1.0,0.0,0.0
18.65001307173861,0.13123790032605234,-5.879898289692967,3.1594580000808885,2.2615370947142845,0.897920905366604,0.0,0.0,0.0,1.0,0.0,0.0
18.30726249736994,0.14104883916343933,-5.9641897897904315,0.40217919020227266,0.33198385641318495,0.07019533378908771,0.40217919020227266,0.33198385641318495,0.07019533378908771,1.0,0.92,0.92
