npe,lnpe,top2disparity,answer_entropy,correctness_entropy,correct_ratio
2.295261103068,0.14164953137326225,-3.9320108006267382,1.5219280948873621,0.0,0.0
2.5454715676088004,0.15281619364992266,-4.221137657488606,1.5219280948873621,0.0,0.0
3.0336867910149996,0.17423478715224422,-4.131268675064172,2.321928094887362,0.9709505944546686,0.4
5.509004357946,0.4361435939843523,-1.882515929984179,3.3950849518197788,0.7950402793845223,0.24
5.779180296654,0.3663833837594214,-2.519596726621531,1.9219280948873623,0.9709505944546686,0.4
2.215604409326,0.12950441841514285,-3.931215451394381,2.321928094887362,0.0,0.0
2.76092434756,0.2507133682439048,-2.821884431562445,1.3709505944546687,0.9709505944546686,0.6
0.5388901705360001,0.024495007751636367,-8.018853641339273,0.0,0.0,0.0
3.6909516724249998,0.26718791354545246,-2.6643644028008517,2.321928094887362,0.7219280948873623,0.2
5.5198402132440005,0.3253758894921733,-2.613877645949003,2.77701481125244,0.7219280948873623,0.2
4.560859151294199,0.27551341526630646,-3.32724245898318,1.9219280948873623,0.9709505944546686,0.6
3.4945573098046006,0.21534136623573713,-4.160474451428738,1.3709505944546687,0.0,0.0
2.6745589627056,0.1837815621183132,-4.0207092174054955,2.321928094887362,0.0,0.0
3.6719877846971998,0.21447470344466582,-3.9829810087803708,1.3709505944546687,0.0,0.0
4.1502391689212,0.2844534783851681,-2.997815319190229,1.5219280948873621,0.9709505944546686,0.4
4.46311967938,0.28920523018751537,-2.57066840245121,3.2888840705376348,0.0,0.0
3.4982259685941997,0.22215198371471687,-3.2269154055720355,1.3709505944546687,0.0,0.0
1.9273811912677998,0.11760328542341036,-4.4145474703985705,1.9219280948873623,0.0,0.0
3.5179282944481995,0.1871092351060138,-3.9789892124189414,2.321928094887362,0.0,0.0
2.0473299910182003,0.13767102140291657,-4.208578640364941,1.9219280948873623,0.0,0.0
3.0469351278773997,0.21642048927250518,-3.114227079301809,2.321928094887362,0.0,0.0
0.8646003285059999,0.10941080066964762,-3.250747628320829,1.0365077391924942,0.6148227571490692,0.848
0.16317866752000001,0.027196444586666667,-5.313065815413333,1.106313713864835,0.7219280948873623,0.8
3.1588659456262,0.1910215796221102,-4.275925906961262,1.3709505944546687,0.9709505944546686,0.6
2.5263118307364,0.24323417234565614,-4.019251317080607,0.0,0.0,1.0
3.4828344260760007,0.18696892656163944,-4.185756195019529,1.3709505944546687,0.9709505944546686,0.6
4.920557376026,0.36081363893580176,-2.227210508916627,0.7219280948873623,0.7219280948873623,0.8
3.6932970870628,0.3226563378568581,-2.860696291716014,0.0,0.0,1.0
0.21430244328000003,0.035717073880000005,-5.20364930612,0.48217919020227284,0.4021791902022728,0.92
3.8584496416286003,0.2503225193369201,-4.05498970532813,0.0,0.0,1.0
4.140823597641999,0.5005093572931891,-1.546833246446127,0.0,0.0,1.0
3.9641551456076,0.24779815678972422,-3.5711318668458425,0.7219280948873623,0.7219280948873623,0.8
4.223500883618001,0.34094565644472224,-2.6207651036862303,0.0,0.0,1.0
2.6879420679937,0.23725446696489688,-3.3945807713163774,0.7219280948873623,0.7219280948873623,0.8
0.1620093196,0.027001553266666665,-5.351970636733333,0.6395563653739031,0.5293608652873644,0.88
6.051333814416,0.3158869201666076,-2.479627617374322,0.0,0.0,1.0
3.7127802352960004,0.221150750469396,-4.505063922073262,0.9709505944546686,0.9709505944546686,0.6
2.8808355264276004,0.24284208848747074,-3.0153728316034383,0.7219280948873623,0.7219280948873623,0.8
4.7904938280347995,0.2858134679190042,-3.4904849123255888,0.0,0.0,1.0
2.2562133705124,0.18435158769251464,-4.751117790022131,0.0,0.0,1.0
0.17301490390440002,0.01730149039044,-6.09315779560956,1.225235779471061,0.7950402793845223,0.76
2.4126589670354,0.1696080863663394,-4.138450069934672,0.0,0.0,1.0
3.4278257362276,0.2178510606576661,-3.22900171981062,0.7219280948873623,0.7219280948873623,0.8
3.0402541805806003,0.19102242952299048,-3.695777613632832,0.0,0.0,1.0
3.1058908852237996,0.19718622781255019,-4.1627876419673076,2.321928094887362,0.7219280948873623,0.2
2.3713672512246,0.17130144061296365,-4.382481760471885,0.7219280948873623,0.7219280948873623,0.8
0.3260017264692,0.04657167520988571,-5.983262524790114,0.7195563653739032,0.5293608652873644,0.88
3.1424581903232007,0.28477169957548887,-2.622257443091178,0.0,0.0,1.0
3.4972199421426007,0.24747021285858845,-3.398968812141412,1.3709505944546687,0.9709505944546686,0.6
3.6932878629759998,0.35655942896630305,-2.2419263099932927,0.0,0.0,1.0
4.768898391385999,0.37818528125344886,-2.332123382270047,0.0,0.0,1.0
3.1760494284239997,0.3052934265951515,-2.55396083802101,0.7219280948873623,0.7219280948873623,0.8
0.6182336858415999,0.08399673446911374,-3.2287653582759845,2.0705310762250613,0.9709505944546686,0.6
0.16450513167999997,0.02741752194666667,-4.914895768053333,2.191737433422466,0.9895875212220556,0.56
3.7053323958248,0.17696989279840872,-4.258077637169494,1.9219280948873623,0.7219280948873623,0.2
2.8859594489469997,0.25984288901716857,-3.2322856858243667,1.3709505944546687,0.9709505944546686,0.6
3.239129878638,0.24501872184066667,-2.9748619733380774,0.7219280948873623,0.7219280948873623,0.8
4.0818822181796,0.22546269323827164,-3.9101091303290945,1.3709505944546687,0.9709505944546686,0.6
3.9226897559980003,0.3285314444956905,-2.500621497107484,1.3709505944546687,0.9709505944546686,0.6
0.15762571036,0.02627095172666667,-5.066148914939999,1.514185957637955,0.9043814577244937,0.68
2.4014777157018,0.244025789689499,-3.0491913041337337,1.9219280948873623,0.9709505944546686,0.4
5.2349005867968,0.2953559215372987,-2.9841198864834837,1.3709505944546687,0.9709505944546686,0.6
3.5402454172276,0.15980559749254872,-4.124244435252291,0.7219280948873623,0.7219280948873623,0.8
2.9049197859791995,0.15452827737165858,-4.545502988674285,0.7219280948873623,0.7219280948873623,0.8
3.74991587651,0.34412914793758786,-2.923251584547261,0.7219280948873623,0.7219280948873623,0.8
0.257052056926,0.036721722417999994,-6.024808646153429,1.6815419333359276,0.9895875212220556,0.56
4.447408658182001,0.27622521524924826,-2.7788704238555137,0.9709505944546686,0.9709505944546686,0.6
4.05999711414,0.37565292672053674,-2.053898505452623,1.9219280948873623,0.9709505944546686,0.4
2.7904217436000005,0.3132592696098124,-2.2951840977783546,1.3709505944546687,0.9709505944546686,0.6
2.5047619314016,0.1939846229521306,-3.7505365345545156,1.3709505944546687,0.9709505944546686,0.6
3.947915555435999,0.2953180367532795,-2.796843866661006,1.3709505944546687,0.9709505944546686,0.6
0.18020681348,0.03003446891333334,-5.05317539442,2.145451399311646,0.9895875212220556,0.44
3.133780873199,0.27464556310361365,-2.6453978820782047,1.9219280948873623,0.9709505944546686,0.4
3.6392972952920006,0.32693538932939076,-2.445694559422746,0.9709505944546686,0.9709505944546686,0.6
3.48637889947,0.25401890533675087,-3.0653834624846206,1.5219280948873621,0.9709505944546686,0.4
3.6046102215130005,0.2549485326452268,-3.688152993205635,1.9219280948873623,0.9709505944546686,0.4
2.6778394193360002,0.280033000031925,-3.002661751985932,1.9219280948873623,0.9709505944546686,0.4
1.327512238414,0.16026468212266667,-3.545437638052772,1.3354312795575998,0.7950402793845223,0.76
3.4591719256960003,0.21362617596100936,-3.0400734723333627,0.7219280948873623,0.7219280948873623,0.8
3.1308398604853993,0.21964459289466057,-3.499125296237961,1.3709505944546687,0.9709505944546686,0.6
3.7802592334969995,0.26746017434822117,-3.2857141824412297,0.7219280948873623,0.7219280948873623,0.8
3.3512659895794004,0.22024348743846467,-3.69032235250598,0.0,0.0,1.0
0.4350796297454,0.022898927881336843,-6.383696873171295,1.3709505944546687,0.9709505944546686,0.6
1.6257738929532999,0.13171541756180988,-4.370829153976652,0.0,0.0,1.0
0.7482217137157401,0.06235180947631167,-7.2737928781903545,0.0,0.0,1.0
0.2653680994052,0.02211400828376667,-7.908345190049568,0.0,0.0,1.0
0.2635883747766001,0.02196569789805,-7.93127899210195,0.0,0.0,1.0
0.2466177762674,0.020551481355616665,-7.907886221977717,0.0,0.0,1.0
0.23531937330799998,0.019609947775666665,-7.928596258891,0.0,0.0,1.0
0.2352195674716,0.019601630622633332,-7.940257499377367,0.0,0.0,1.0
0.27402960777069996,0.021079200597746157,-8.167765728633023,0.0,0.0,1.0
0.1813237261226,0.013947978932507692,-8.536721471836723,0.0,0.0,1.0
0.178406712057,0.013723593235153844,-8.565696499072539,0.0,0.0,1.0
0.1752875387682,0.013483656828323079,-8.563312089325525,0.0,0.0,1.0
0.1843222881358,0.014178637548907694,-8.579098274758783,0.0,0.0,1.0
0.18079603490039997,0.013907387300030768,-8.557713655776894,0.0,0.0,1.0
0.31790983428076,0.02649248619006333,-8.54046872214327,0.0,0.0,1.0
0.1724045777676,0.014367048147300002,-8.216947581852699,0.0,0.0,1.0
0.157438708658,0.013119892388166665,-8.2604889042785,0.0,0.0,1.0
0.15311997581200001,0.012759997984333332,-8.310922562015667,0.0,0.0,1.0
0.138898866177,0.011574905514750001,-8.30531892448525,0.0,0.0,1.0
0.1540057526814,0.01283381272345,-8.341400293943218,0.0,0.0,1.0
0.56055356899212,0.04392451886827078,-8.129685988503525,0.0,0.0,1.0
0.6146987702273998,0.05060262631015,-7.279690979266772,0.0,0.0,1.0
0.45058113480139983,0.034660087292415376,-8.113256498861428,0.0,0.0,1.0
0.320397646466,0.02464597280507692,-8.052787804118001,0.0,0.0,1.0
0.46322065072639995,0.035632357748184615,-8.143610204559508,0.0,0.0,1.0
0.5404478429278,0.04157291099444615,-7.611418059774785,0.0,0.0,1.0
0.49042789131542,0.04086899094295166,-7.987028672223715,0.0,0.0,1.0
0.21062646772080001,0.0175522056434,-8.304834856023266,0.0,0.0,1.0
0.22499696926260002,0.01911524771285,-8.049669190923513,0.0,0.0,1.0
0.22225737390539999,0.01852144782545,-8.216794455507884,0.0,0.0,1.0
0.231008393569,0.01925069946408333,-8.22039803386925,0.0,0.0,1.0
0.21089090632759996,0.017574242193966666,-8.287192827806033,0.0,0.0,1.0
1.1864610729087002,0.0900384662660868,-5.301827612647941,0.0,0.0,1.0
0.6129601232542001,0.047150778711861546,-7.9724548265189075,0.0,0.0,1.0
0.7108526353892,0.05468097195301538,-8.129009708970061,0.0,0.0,1.0
0.5918638435792001,0.045527987967630766,-8.219541725263138,0.0,0.0,1.0
0.4857425009957999,0.03680339391452637,-8.18887802123932,0.0,0.0,1.0
0.5474045488353999,0.04210804221810769,-8.247143773166508,0.0,0.0,1.0
0.5082280494692,0.03909446534378462,-8.219244654963907,0.0,0.0,1.0
0.66463821152746,0.05538651762728834,-7.996253236206046,0.0,0.0,1.0
0.5752044085964001,0.04793370071636667,-8.163479172616968,0.0,0.0,1.0
0.4596215417311999,0.03772876909723974,-8.130284573723273,0.0,0.0,1.0
0.4660741213973999,0.038839510116449996,-8.21275191938355,0.0,0.0,1.0
0.48986100280340006,0.04082175023361667,-8.189429812766383,0.0,0.0,1.0
0.4425592549868,0.036879937915566666,-8.190969685417766,0.0,0.0,1.0
0.6247170724576598,0.0367480630857447,-7.997189858914257,0.0,0.0,1.0
0.47970852412139997,0.02821814847772941,-8.212814031051682,0.0,0.0,1.0
0.46548008879319996,0.02710559887163791,-8.114957284579342,0.0,0.0,1.0
0.5128658474254001,0.03051873790767059,-7.961284327033508,0.0,0.0,1.0
0.5875435188237998,0.03456138346022353,-8.11060818524566,0.0,0.0,1.0
0.5430366383117999,0.031943331665400004,-7.914248078099305,0.0,0.0,1.0
0.47276044027638003,0.039396703356365005,-8.224532544310302,0.0,0.0,1.0
0.288282400767,0.02402353339725,-8.266350348269416,0.0,0.0,1.0
0.4408843252276,0.036740360435633335,-8.261779420231033,0.0,0.0,1.0
0.5275000934567999,0.04328389107363462,-7.895735051234058,0.0,0.0,1.0
0.4282731266002001,0.03568942721668335,-8.252479917783315,0.0,0.0,1.0
0.4884322861250001,0.040702690510416674,-8.252729859489584,0.0,0.0,1.0
0.5294762491022,0.04072894223863077,-8.317923459607524,0.0,0.0,1.0
0.50614896403,0.03893453569461538,-7.697839286459231,0.0,0.0,1.0
0.43396263898119997,0.033381741460092304,-8.248639243155292,0.0,0.0,1.0
0.4661145245474,0.03585496342672308,-8.319342165188662,0.0,0.0,1.0
0.4905318314492,0.037733217803784615,-8.3011445128116,0.0,0.0,1.0
0.4641034803578,0.03570026771983077,-8.317314412280169,0.0,0.0,1.0
1.00828895125,0.07650065112657142,-4.4156273062360665,2.2960277320618143,0.8954686411420223,0.312
1.2314706675799998,0.10334719845922077,-4.017561936086234,2.337156314358455,0.8554508105601306,0.28
0.562954220357,0.03594543129155909,-6.183673688135714,0.7219280948873623,0.7219280948873623,0.2
1.4326949891860001,0.1217371734138557,-4.358257658866087,1.3709505944546687,0.9709505944546686,0.6
0.5684289471254,0.05167535882958182,-5.066334941170418,1.3709505944546687,0.9709505944546686,0.6
0.742981592826,0.06089848088392208,-4.696773525609585,0.7219280948873623,0.0,0.0
0.9419726031819999,0.06802121444715734,-5.047830796496898,1.9219280948873623,0.0,0.0
1.24319023543,0.12390149620595961,-4.092035351248585,2.097906570104942,0.9426831892554922,0.36
0.49002419911200007,0.04454765446472727,-5.439097018262545,0.9709505944546686,0.9709505944546686,0.6
0.163986139934,0.014907830903090908,-6.723412270915091,0.9709505944546686,0.0,0.0
0.16177706872599998,0.01470700624781818,-6.772968537388546,1.3709505944546687,0.0,0.0
0.4153426839820001,0.03675240335639394,-5.100408131189061,1.5219280948873621,0.9709505944546686,0.4
0.8627834407207999,0.07371805039345837,-5.230358228203033,0.7219280948873623,0.7219280948873623,0.8
1.15222646568,0.11622106786133335,-3.3280694805164446,1.4984545358221244,0.4021791902022728,0.08
0.66435660666,0.06475954238993163,-4.383035384208358,0.9709505944546686,0.9709505944546686,0.4
0.41912085018,0.04191208501799999,-4.347561406982001,0.0,0.0,0.0
0.19357419685799998,0.019357419685799997,-5.6152366663142,0.7219280948873623,0.0,0.0
0.17947989814600002,0.0179479898146,-5.9399805421854,0.0,0.0,0.0
0.5510916263600001,0.05303612086963636,-4.474699225312182,0.7219280948873623,0.0,0.0
2.057781884364,0.15282355879284848,-4.1217555244798785,1.6796275363413569,0.9988455359952018,0.52
0.55439810062,0.0449653466980606,-5.778240847968607,0.9709505944546686,0.9709505944546686,0.6
0.663847891252,0.06626656575826262,-4.61240396696901,0.7219280948873623,0.7219280948873623,0.8
1.4578999801799999,0.12987705230605873,-3.4658363461694655,1.3709505944546687,0.9709505944546686,0.6
0.585173589492,0.0441308345324596,-5.53865889465946,0.7219280948873623,0.0,0.0
0.9370347021827999,0.07209949427421693,-4.441260443716459,1.3709505944546687,0.9709505944546686,0.6
0.8373049771220001,0.07240895831758276,-4.548061660633467,1.9982975702780197,0.9043814577244937,0.32
1.0040942097596,0.04916536680929824,-6.963216176488947,0.0,0.0,0.0
1.4261770458016,0.10172957674435443,-5.055270209609226,0.7219280948873623,0.7219280948873623,0.2
1.212456550264,0.0914527771793826,-4.827791004409028,1.3709505944546687,0.0,0.0
0.32442957026200003,0.02894645337375758,-5.276116790565636,0.7219280948873623,0.7219280948873623,0.8
0.8465116309859999,0.0769556028169091,-4.7426611317285445,1.3709505944546687,0.9709505944546686,0.6
1.3919085248888001,0.10944804800754249,-3.5638080224448387,1.800795841859164,0.9491240519851774,0.632
1.05095241214,0.09554112837636364,-4.362776976350909,1.0971245697587872,0.8554508105601306,0.72
0.125496575056,0.011408779550545456,-6.951497707722181,0.0,0.0,1.0
0.6058645058612,0.05030175593150101,-5.632904600836175,0.7219280948873623,0.0,0.0
0.349488912236,0.031771719294181815,-5.489768426160364,0.0,0.0,1.0
2.18927083063,0.18423093306297403,-4.003713490794169,0.7219280948873623,0.7219280948873623,0.8
0.5356267551003999,0.03991305004945657,-5.566308020253572,0.7219280948873623,0.7219280948873623,0.8
0.9380550791960001,0.09270661067680809,-4.2041186873635965,1.106313713864835,0.7219280948873623,0.8
0.82348446324,0.08249663326828283,-4.390111390368081,1.3709505944546687,0.9709505944546686,0.6
0.27015362332599996,0.024559420302363633,-5.600661883334,0.0,0.0,1.0
0.36073992092799995,0.03279453826618182,-6.339263352642909,0.0,0.0,1.0
0.440611005597,0.03248791834085354,-5.6504095660025815,1.3709505944546687,0.9709505944546686,0.6
1.311846969852,0.10834599066514686,-4.25036821232786,0.7219280948873623,0.7219280948873623,0.8
0.8200024447200001,0.07454567679272726,-4.747512545934546,1.4269608142719163,0.9895875212220556,0.56
0.266463656828,0.024223968802545452,-5.6773903330156354,0.7219280948873623,0.7219280948873623,0.8
0.4813600152159999,0.03375252952382775,-5.8559538209067945,0.0,0.0,1.0
0.712965276122,0.06880832876341415,-5.754004249115374,0.0,0.0,0.0
0.10895767163,0.009905242875454547,-6.833737826215456,0.0,0.0,0.0
0.675860101846,0.04977312091353247,-6.205927558437116,0.0,0.0,1.0
0.9289146105220002,0.10321273450244446,-3.8265718714975554,1.6793308322365363,0.9426831892554922,0.64
0.14366290333,0.015962544814444445,-6.044830008518889,0.0,0.0,1.0
0.138071378472,0.015341264274666666,-6.308069337947556,0.0,0.0,0.0
1.2384010029580002,0.08186817447987499,-5.54980726996457,2.321928094887362,0.9709505944546686,0.4
0.22314209520600006,0.024793566134000005,-5.609629789421556,0.0,0.0,1.0
1.2590918529225998,0.12206330437791249,-3.9794853805498653,0.7219280948873623,0.7219280948873623,0.8
0.22353075301,0.018627562750833333,-7.087473252249167,2.2136606896881856,0.9895875212220556,0.44
0.8878093832520001,0.06875831128046492,-5.406240135701991,0.9709505944546686,0.9709505944546686,0.6
0.8117712905160002,0.06871477407860607,-4.916897919209272,0.9709505944546686,0.9709505944546686,0.4
0.7739109670519999,0.06449258058766666,-5.164555076078999,1.3709505944546687,0.7219280948873623,0.2
0.7304557103820001,0.0608713091985,-5.193697834134833,1.9219280948873623,0.9709505944546686,0.4
0.73936211594,0.06274874124696969,-4.9560145695106055,1.3709505944546687,0.9709505944546686,0.6
2.4651059057558,0.20005211059726058,-4.265088881373435,2.575703243360428,0.24832244463628722,0.04132231404958678
1.9007024302372,0.19562985647762093,-4.6913909056132885,0.48217919020227284,0.0,0.0
2.4816863285222004,0.0750875194585036,-6.759189411035393,0.0,0.0,0.0
2.136550169028199,0.05801647323520285,-6.59380385322194,0.0,0.0,0.0
1.0959264435266,0.06601340858848562,-6.558986423095725,0.7219280948873623,0.0,0.0
1.5619505340962,0.075443684517465,-6.2417774443658685,0.0,0.0,0.0
2.7649183774098,0.23022910400552857,-4.901870540609856,0.7219280948873623,0.0,0.0
3.3754104592567993,0.22608467005447377,-4.35844116803577,1.6348509171908068,0.0,0.0
2.261207835805,0.11661373811772369,-5.614895874405157,0.7219280948873623,0.0,0.0
2.8698122278795997,0.2334695461528741,-4.7111705961677,1.5219280948873621,0.0,0.0
1.9266176502668,0.09424484819516989,-6.065524258899567,0.7219280948873623,0.0,0.0
1.027481957707,0.05288938618576263,-6.505472543972131,0.0,0.0,0.0
2.6518440416521996,0.23641392493855856,-3.8332417984796066,0.9709505944546686,0.0,0.0
2.4638097862602004,0.18719167620973826,-4.854155979405647,2.532096688995876,0.4021791902022728,0.08
1.8880243853097998,0.16211140185919498,-4.8868583731408055,1.3709505944546687,0.0,0.0
3.9447531970614,0.30488746082239027,-3.878075081150013,0.9709505944546686,0.0,0.0
6.4654089582986005,0.165971181056426,-5.418741665394554,0.9709505944546686,0.9709505944546686,0.4
3.195782284693,0.26131632011713035,-4.197775689197021,0.0,0.0,0.0
3.3291401258736,0.3251505389579711,-3.6875466437836755,0.7219280948873623,0.0,0.0
2.2531997321382002,0.220833992841667,-4.678882916667424,0.7219280948873623,0.0,0.0
1.3447363124056002,0.08086739842884558,-5.979429708341717,0.9709505944546686,0.0,0.0
3.9470566407608,0.08789842557241763,-6.457210142481022,0.7219280948873623,0.0,0.0
1.8491554175778,0.11277140233983265,-5.616998612532347,0.7219280948873623,0.0,0.0
3.7618485903160006,0.13492906853070294,-5.616543199400636,0.7219280948873623,0.0,0.0
2.3264195609672,0.12264289335957952,-5.635554977965567,0.0,0.0,0.0
1.8143655631139999,0.16185214221806662,-5.176495987781934,2.7385528535787333,0.5916727785823275,0.14285714285714285
2.0024994016564,0.10846582528041777,-6.243592395405873,1.5219280948873621,0.0,0.0
2.2197943481107996,0.17795410409976814,-4.794925541910333,1.5219280948873621,0.0,0.0
2.1044766356366003,0.16864032449591765,-4.840290951760767,1.9219280948873623,0.9709505944546686,0.4
7.142380474729597,0.1623155794439376,-5.224301657570851,1.9219280948873623,0.7219280948873623,0.2
3.0845344557128005,0.25094113823067526,-4.108618016719854,3.2182479418120735,0.2778395739583094,0.048
1.4782744270268,0.13516227591722396,-5.270488290976715,2.1819011889093374,0.0,0.0
2.596709790647,0.18822238173461267,-5.057283448246533,1.9219280948873623,0.0,0.0
2.1708042718264,0.22324037058058863,-3.991988500442138,2.321928094887362,0.0,0.0
3.3126714715184007,0.26061474282253794,-4.428425363578087,1.9219280948873623,0.0,0.0
3.3981922893270005,0.23353469363688073,-5.192989108918612,1.5219280948873621,0.0,0.0
1.7539744025276,0.17539744025276,-4.94694029434724,1.3709505944546687,0.0,0.0
3.0557195466085996,0.2375350186478488,-4.312757625926394,2.4671251585103025,0.24229218908241482,0.04
3.7565746466873997,0.2455260170258387,-3.893538728046889,1.9219280948873623,0.0,0.0
2.4272373644733998,0.22382055622018396,-4.372020168810119,0.7219280948873623,0.0,0.0
2.9859327410222,0.26080844365301,-3.669387041013657,0.0,0.0,0.0
2.4911972947734,0.18730500647140552,-4.494099943639705,1.5219280948873621,0.7219280948873623,0.2
2.186972950666,0.2109191857158709,-4.1870355237386745,1.3709505944546687,0.0,0.0
2.5320043270998003,0.22178728890351668,-4.311401035975271,2.968884070537636,0.5293608652873644,0.12
2.7361737849864,0.1917276897566924,-4.944355646999609,1.3709505944546687,0.7219280948873623,0.2
2.0517933186890005,0.22178569787708097,-4.207694761668374,2.321928094887362,0.7219280948873623,0.2
1.6847299139048004,0.13960170980753334,-4.797203509000547,2.321928094887362,0.7219280948873623,0.2
2.5197593547976,0.20103197819606203,-4.386114149857414,0.0,0.0,0.0
3.9462255176646,0.31696452808283393,-3.5410802508765684,0.0,0.0,0.0
2.4301114656224003,0.2094197214021591,-4.6503276618394,2.9034651896016466,0.24229218908241482,0.04
3.4573066035310007,0.21201257182721092,-5.329176794367661,1.9219280948873623,0.0,0.0
2.3226536809352,0.1454473273972456,-5.199010169782635,1.5219280948873621,0.7219280948873623,0.2
9.766238497514399,0.28976589519157975,-4.406445560536691,1.9219280948873623,0.0,0.0
3.0299161818046008,0.1450052293721848,-6.009300296102452,1.9219280948873623,0.0,0.0
3.1057997274586002,0.15683212279876613,-5.784223668571145,1.5219280948873621,0.0,0.0
2.6882483909324,0.18604121991641,-4.49463508298359,0.24229218908241482,0.24229218908241482,0.04
2.1417883739925996,0.12559122468789002,-5.54266993229632,0.0,0.0,0.0
1.8958103057957998,0.10309410704581017,-6.125736869487815,0.0,0.0,0.0
2.0564577904084,0.11369826635453247,-5.624044749617079,0.7219280948873623,0.7219280948873623,0.2
2.4473437186419997,0.1351277035505423,-5.851173806282117,0.0,0.0,0.0
2.0106169273318004,0.09414074115786285,-6.334261632627852,0.0,0.0,0.0
0.9946092598259998,0.15755359393661905,-4.431316133396715,1.2135050501312865,0.512709142030877,0.11428571428571428
0.43193168174167995,0.04934623710256285,-7.426980997183152,0.0,0.0,0.0
0.53318147552206,0.035621915765502686,-8.184627172553826,0.0,0.0,0.0
0.7298173289048,0.05212980920748571,-8.379158593649658,0.0,0.0,0.0
0.8663414530449801,0.05958298235567892,-8.186921772465748,0.0,0.0,0.0
1.2557588712345198,0.12487947390589427,-5.825812674665533,0.39124356362925566,0.39124356362925566,0.9230769230769231
1.0349574549638798,0.06742334079073521,-7.508094115763887,0.0,0.0,1.0
1.0952917186583198,0.07106006005290308,-7.1685166506382725,0.0,0.0,1.0
0.3681780832492,0.05480703095460001,-5.456497489045399,0.0,0.0,0.0
0.41005796114072,0.041075657257225714,-8.739445394171346,0.0,0.0,0.0
0.48710570358428,0.06216191009972573,-8.169090094185988,0.0,0.0,0.0
